name,type_id
统合部紧急干预和安全局安保部 斗士,60324
统合部紧急干预和安全局安保部 宪兵,60325
统合部紧急干预和安全局安保部 枪骑兵,60326
统合部紧急干预和安全局安保部 轻骑兵,60327
护卫舰战斗,60328
巡洋舰战斗,60329
战列舰战斗,60330
滋生的干扰器 十九号,60331
滋生的矩阵 十二号,60332
滋生的突变母体 零号,60333
自激散射模组,60334
Non-Interactable Cynosural Field (Do not translate),60335
Non-Interactable Minmatar Elevator (Do not translate),60336
Non-Interactable Minmatar Junction  (Do not translate),60337
气云采集器蓝图 I,60338
气云采集器蓝图 II,60339
联合矿业气云采集器蓝图,60340
普通小行星采集晶体A型蓝图 I,60341
普通小行星采集晶体A型蓝图 II,60342
聚合小行星采集晶体A型蓝图 I,60343
聚合小行星采集晶体A型蓝图 II,60344
斑驳小行星采集晶体A型蓝图 I,60345
斑驳小行星采集晶体A型蓝图 II,60346
复杂小行星采集晶体A型蓝图 I,60347
复杂小行星采集晶体A型蓝图 II,60348
深渊小行星采集晶体A型蓝图 I,60349
深渊小行星采集晶体A型蓝图 II,60350
普通小行星采集晶体B型蓝图 II,60351
普通小行星采集晶体C型蓝图 II,60352
聚合小行星采集晶体B型蓝图 II,60353
聚合小行星采集晶体C型蓝图 II,60354
斑驳小行星采集晶体B型蓝图 II,60355
斑驳小行星采集晶体C型蓝图 II,60356
复杂小行星采集晶体B型蓝图 II,60357
复杂小行星采集晶体C型蓝图 II,60358
深渊小行星采集晶体B型蓝图 II,60359
深渊小行星采集晶体C型蓝图 II,60360
基腹断岩小行星采集晶体B型蓝图 II,60361
基腹断岩小行星采集晶体C型蓝图 II,60362
普通小行星采集晶体B型蓝图 I,60363
普通小行星采集晶体C型蓝图 I,60364
聚合小行星采集晶体B型蓝图 I,60365
聚合小行星采集晶体C型蓝图 I,60366
斑驳小行星采集晶体B型蓝图 I,60367
斑驳小行星采集晶体C型蓝图 I,60368
复杂小行星采集晶体B型蓝图 I,60369
复杂小行星采集晶体C型蓝图 I,60370
深渊小行星采集晶体B型蓝图 I,60371
深渊小行星采集晶体C型蓝图 I,60372
基腹断岩小行星采集晶体B型蓝图 I,60373
基腹断岩小行星采集晶体C型蓝图 I,60374
ABS (Do not translate) ,60375
渗透者 II,60376
普通矿石处理技术,60377
聚合矿石处理技术,60378
斑驳矿石处理技术,60379
复杂矿石处理技术,60380
深渊矿石处理技术,60381
滋生的阻碍者 十四号,60382
统合部紧急干预和安全局一号旗舰建造车间,60389
统合部紧急干预和安全局二号旗舰建造车间,60390
统合部紧急干预和安全局三号旗舰建造车间,60391
统合部紧急干预和安全局四号旗舰建造车间,60392
护盾设施护盾碰撞体,60393
昇威伊甸联合防御阵线空间站枢纽,60394
昇威伊甸联合防御阵线空间站,60395
昇威伊甸联合防御阵线能量发生器,60396
昇威伊甸联合防御阵线能量发生器残骸,60397
昇威伊甸联合防御阵线传输中继,60398
昇威伊甸联合防御阵线建造船坞 01,60399
昇威伊甸联合防御阵线废弃的建造船坞 01,60400
昇威伊甸联合防御阵线建造船坞 02,60401
昇威伊甸联合防御阵线废弃的建造船坞 02,60402
昇威伊甸联合防御阵线建造船坞 03,60403
昇威伊甸联合防御阵线废弃的建造船坞 03,60404
昇威伊甸联合防御阵线建造船坞 04,60405
昇威伊甸联合防御阵线废弃的建造船坞 04,60406
伊甸联合防御阵线工厂框架和船坞,60407
伊甸联合防御阵线工厂超级建筑,60408
伊甸联合防御阵线工厂启用,60409
统合部紧急干预和安全局轨道控制中心,60410
无人机轻型停滞塔楼,60418
Rogue Drone Event 2021 WaveLS Spawner,60419
Rogue Drone Event 2021 BossLS Spawner,60420
过期的星空会天文探测增效剂 I,60422
过期的星空会天文探测增效剂 II,60423
过期的星空会天文探测增效剂 III,60424
过期的星空会定点测量增效剂 I,60425
过期的星空会定点测量增效剂 II,60426
过期的星空会定点测量增效剂 III,60427
过期的星空会天文测距增效剂 I,60428
过期的星空会天文测距增效剂 II,60429
过期的星空会天文测距增效剂 III,60430
男式'血红收割'长裤,60432
女式'血红收割'长裤,60434
男式'血红收割'T恤,60435
女式'血红收割'T恤,60436
伊甸联合防御阵线能量发生器残骸,60437
统合部紧急干预和安全局物流中心护盾投射装置,60438
无人机扩张殖民地,60439
高级无人机扩张殖民地,60440
领地巢穴监工,60441
领地巢穴监工,60442
领地巢穴监工,60443
高级巢穴监工,60444
高级巢穴监工,60445
高级巢穴监工,60446
高级巢穴监工,60447
过期的基础型自由蜂巢大脑加速器,60448
过期的强效自由蜂巢大脑加速器,60449
过期的延展型自由蜂巢大脑加速器,60450
台风级舰队型神秘仿生涂装,60451
多米尼克斯级海军型神秘仿生涂装,60452
乌鸦级海军型神秘仿生涂装,60453
截获的自由无人机通信片段0KQC,60454
截获的自由无人机通信片段GQ35,60455
截获的自由无人机通信片段55EG,60456
截获的自由无人机通信片段52B7,60457
截获的自由无人机通信片段JQH0,60458
自由无人机滋生数据,60459
紧急的轻型无人机导航突变质体,60460
紧急的轻型无人机火力突变质体,60461
紧急的轻型无人机耐性突变质体,60462
紧急的重型无人机导航突变质体,60463
紧急的重型无人机火力突变质体,60464
紧急的重型无人机耐性突变质体,60465
紧急的重型无人机投射突变质体,60466
紧急的岗哨无人机精准突变质体,60467
紧急的岗哨无人机火力突变质体,60468
紧急的岗哨无人机耐性突变质体,60469
紧急的岗哨无人机投射突变质体,60470
紧急的轻型无人机投射突变质体,60471
紧急的中型无人机导航突变质体,60472
紧急的中型无人机火力突变质体,60473
紧急的中型无人机耐性突变质体,60474
紧急的中型无人机投射突变质体,60475
激进的无人机伤害增效装置突变质体,60476
激进的铁骑舰载机辅助单元突变质体,60477
轻型突变无人机,60478
中型突变无人机,60479
重型突变无人机,60480
岗哨突变无人机,60481
突变无人机伤害增效装置,60482
突变铁骑舰载机辅助单元,60483
建造中的伊甸联合防御阵线空堡,60484
2021年10月限时大脑加速器,60485
节日庆典焰火箱,60486
特别版巡洋舰级别舰船试验型保险服务,60487
特别版护卫舰级别舰船试验型保险服务,60488
白刃中小型舰船涂装宝箱,60489
白刃大型舰船涂装宝箱,60490
Dungeon 9065 traffic FX,60498
Dungeon 9064 R0 traffic FX,60500
Dungeon 9064 R1 traffic FX,60501
滋生的腐化无人机,60505
滋生的腐化者 十八号,60506
怀璧中型装备突变质体箱,60507
统合部紧急干预和安全局物流中心能量生成器,60508
统合部自由无人机分析信标蓝图,60514
突变无人机专业研究,60515
滋生的颠覆者 三号,60517
滋生的腐蚀铁骑舰载机,60518
国庆限定 '调频' 药剂 A型,60519
国庆限定 '硬壳' 药剂 A型,60520
国庆限定 '火枪' 药剂 A型,60521
国庆限定 '效能'药剂 A型,60522
国庆限定 '明眸'药剂 A型,60523
国庆限定 '调频' 药剂 B型,60524
国庆限定 '硬壳' 药剂 B型,60525
国庆限定 '火枪' 药剂 B型,60526
国庆限定 '效能'药剂 B型,60527
国庆限定 '明眸'药剂 B型,60528
国庆限定I型大脑加速器,60529
国庆限定II型大脑加速器,60530
国庆限定III型大脑加速器,60531
国庆限定IV型大脑加速器,60532
国庆狂欢涂装宝箱,60533
国庆狂欢宝箱,60534
加达里工会日庆典大脑加速器I型,60538
加达里工会日庆典大脑加速器II型,60539
加达里工会日庆典大脑加速器III型,60540
加达里工会日庆典大脑加速器IV型,60541
加达里工会日庆典大脑加速器V型,60542
加达里工会日庆典大脑加速器X型,60543
100技能点,60550
500技能点,60551
测试物品,60552
伊甸联合防御阵线为铭记三神裔入侵树立的纪念碑,60553
EDENCOM Stockpile Non-Interactable (Do not translate),60554
Serenity 1v1 Small Ship Proving Filament,60555
Serenity 1v1 Small/Medium Ship Proving Filament,60556
Serenity 5v5 Small Ship Proving Filament,60557
Serenity 5v5 Small/Medium Ship Proving Filament,60558
装饰小行星1,60559
装饰小行星2,60560
装饰小行星3,60561
装饰小行星4,60562
审判者级恶魔沼光涂装,60563
净化级恶魔沼光涂装,60564
飞燕级恶魔沼光涂装,60565
乌鸦级恶魔沼光涂装,60566
纳美西斯级恶魔沼光涂装,60567
克洛诺斯级恶魔沼光涂装,60568
斯威普级恶魔沼光涂装,60569
缪宁级恶魔沼光涂装,60570
预言级死亡之辉猎手涂装,60571
海燕级死亡之辉猎手涂装,60572
狂怒者级死亡之辉猎手涂装,60573
暴风级死亡之辉猎手涂装,60574
酷菲零度青苹果味,60575
酷菲零度青苹果味派对装,60576
特里斯坦级青苹果味酷菲涂装,60577
狂怒者级青苹果味酷菲涂装,60578
多米尼克斯级青苹果味酷菲涂装,60579
滋生的毁灭者 六号,60580
伊甸联合防御阵线入侵指挥总部（尤拉）,60581
伊甸联合防御阵线星系检测（尤拉）,60582
Non-Interactable CONCORD Stellar Observatory (Do not translate),60583
Non-Interactable Gallente Outpost (Do Not Translate),60584
伊甸联合防御阵线为铭记三神裔入侵树立的纪念碑,60585
雷电裔极限试炼场,60586
暗泽裔自动装置符号聚合体,60587
熔火裔轨道船坞,60588
试炼导管（波赫文）,60589
熔火裔轨道船坞,60590
暗泽裔自动装置符号聚合体,60591
纳夫卡主宰议会联合体,60592
Non-Interactable Cyno Beacon (Do not translate),60593
rds2_enviroment_asset,60594
Demo Filament,60596
Abyss Demo Effect Beacon (Do not translate),60597
第十七届联盟锦标赛护卫舰乱斗试炼纤维,60598
第十七届联盟锦标赛1v1战列巡洋舰试炼场,60599
先知级FFA试炼纤维,60600
尤尔节突击护卫舰2v2试炼纤维,60601
尤尔节海军护卫舰1v1试炼场,60602
尤尔节T1巡洋舰乱斗试炼纤维,60603
尤尔节战列舰1v1试炼纤维,60604
探索护卫舰乱斗试炼纤维,60605
T1巡洋舰2v2试炼纤维,60606
守护者庆典驱逐舰1v1试炼纤维,60607
已知空间返回通道,60608
uw_sentry01_enviroment_asset,60609
uw_sentry02_enviroment_asset,60610
物资补给箱,60611
（存根）YC123年10月加达里工会日庆典活动通行凭证,60615
巅峰对决挑战赛小型舰船个人组纤维,60616
巅峰对决挑战赛中小型舰船个人组纤维,60617
巅峰对决挑战赛小型舰船团队组纤维,60618
巅峰对决挑战赛中小型舰船团队组纤维,60619
tg_sentry01_enviroment_asset,60620
tgt01_active_enviroment_asset,60621
udh02_enviroment_asset,60622
Planet Barren Background 01,60623
Planet Barren Background 02,60624
Planet Barren Background 03,60625
Planet Gas Background 02,60626
Planet Ice Background 01,60627
背景卫星02,60628
背景卫星03,60629
Surface Rings Background 01,60630
Barren Planet Surface 01,60631
过期的奇异的跃迁矩阵纤维,60633
加达里工会日庆典特供增效剂 I型,60634
加达里工会日庆典特供增效剂 II型,60635
"男式""放射物回收""护目镜",60639
"女式""放射物回收""护目镜",60645
"男式""放射物回收""套装",60647
"女式""放射物回收""套装",60655
因卡萨斯级死亡之辉残余涂装,60657
巨神兵级死亡之辉残余涂装,60658
狂怒者级死亡之辉残余涂装,60659
启示级死亡之辉残余涂装,60660
狞獾级死亡之辉残余涂装,60661
刺客级死亡之辉残余涂装,60662
万王宝座级死亡之辉残余涂装,60663
末日沙场级死亡之辉残余涂装,60664
凝血级铁血涂装,60665
阿什姆级铁血涂装,60666
巴戈龙级铁血涂装,60667
惩罚者级血袭者涂装,60668
净化级血袭者涂装,60669
暴君级血袭者涂装,60670
狂热级血袭者涂装,60671
磨难级阿狄莎波涂装,60672
帝国海军切割机级阿狄莎波涂装,60673
龙骑兵级阿狄莎波涂装,60674
奥格诺级海军型阿狄莎波涂装,60675
灾难级海军型阿狄莎波涂装,60676
惩罚者级萨拉姆涂装,60677
净化级萨拉姆涂装,60678
暴君级萨拉姆涂装,60679
狂热级萨拉姆涂装,60680
特里蒙基地捷径钥匙卡,60681
血色试炼场捷径钥匙卡,60682
过期的血族收割增效剂 I,60683
过期的血族收割增效剂 II,60684
过期的血族收割增效剂 III,60685
过期的特里蒙电容注电器 II,60686
过期的特里蒙抗性增效剂 III,60687
过期的特里蒙精准增效剂 I,60688
过期的特里蒙精准增效剂 II,60689
过期的特里蒙精准增效剂 III,60690
过期的特里蒙抗吸取增效剂 I,60691
过期的特里蒙抗吸取增效剂 II,60692
过期的特里蒙抗吸取增效剂 III,60693
过期的收割停滞缠绕光束增效剂 I,60694
过期的收割停滞缠绕光束增效剂 II,60695
过期的收割停滞缠绕光束增效剂 III,60696
过期的收割伤害增效剂 I,60697
过期的收割伤害增效剂 II,60698
过期的收割伤害增效剂 III,60699
过期的收割抗扰断增效剂 I,60700
过期的收割抗扰断增效剂 II,60701
过期的收割抗扰断增效剂 III,60702
过期的特里蒙电容注电器 I,60703
过期的特里蒙电容注电器 III,60704
过期的特里蒙抗性增效剂 I,60705
过期的特里蒙抗性增效剂 II,60706
特里蒙异端级,60707
收割传教士,60708
收割吸血者,60709
血色收割网络节点,60710
血色收割网络中心,60711
特里蒙网络节点,60712
特里蒙网络中心,60713
"过期的基础型""光辉""大脑加速器",60714
"过期的强效""光辉""大脑加速器",60715
"过期的延展型""光辉""大脑加速器",60716
Proving CH2021 Bonus (Do not translate),60717
试验型噪声-50“挺针”纤维,60720
试验型噪声-100“挺针”纤维,60721
试验型信号-50“挺针”纤维,60722
试验型信号-100“挺针”纤维,60723
统合部紧急干预和安全局火力小队 连铳,60724
统合部紧急干预和安全局火力小队 重炮,60725
统合部紧急干预和安全局应急分队 火枪兵,60726
2021年11月限时大脑加速器,60727
统合部紧急干预和安全局加密安全密钥SCCF-FTS,60730
统合部紧急干预和安全局旗舰车间工具储藏设施,60731
统合部紧急干预和安全局安全传输驳船,60732
胜利者级与小鬼级宝箱,60733
尊享稀有舰船宝箱,60734
dalf1_t1_wreck_env_asset,60735
dalf2_t1_wreck_env_asset,60736
dalf3_t1_wreck_env_asset,60737
dalc1_t1_wreck_env_asset,60738
dalc2_t1_wreck_env_asset,60739
dalb1_t1_wreck_env_asset,60740
dals1_wreck_env_asset,60741
dals2_wreck_env_asset,60742
dalde_01_env_asset,60743
daldr1_t1_env_asset,60744
tardis1_t1_env_asset,60745
狂热级黄金涂装,60746
灾难级黄金涂装,60747
幼龙级黄金涂装,60748
希尔博拉斯级黄金涂装,60749
统合部紧急干预和安全局安全巡逻队报告,60750
统合部紧急干预和安全局人事档案备份,60751
统合部紧急干预和安全局防御工事图纸,60752
统合部紧急干预和安全局隐秘行动报告,60753
加姆级独立竞技委员会涂装,60754
奥苏斯级独立竞技委员会涂装,60755
巴盖斯级独立竞技委员会涂装,60756
奇奇莫拉级铜闪涂装,60757
维德马克级铜闪涂装,60758
德雷卡瓦级铜闪涂装,60759
塞纳波级铜闪涂装,60760
渡神级铜闪涂装,60761
长须鲸级铜闪涂装,60762
噩梦级铜闪涂装,60763
猎獒级,60764
雷兽级,60765
翼灵级,60766
猎獒级蓝图,60767
雷兽级蓝图,60768
翼灵级蓝图,60769
跃迁矩阵导管痕迹,60770
软玉,60771
德拉米尔级残骸,60772
伊利亚斯·佩特宁,60783
废弃evetype,60784
720mm榴弹炮II原型模板,60785
磨难级深渊荣耀涂装,60786
救赎级深渊荣耀涂装,60787
狮鹫级深渊荣耀涂装,60788
夜鹰级深渊荣耀涂装,60789
毛鲁斯级深渊荣耀涂装,60790
曙光女神级深渊荣耀涂装,60791
守夜者级深渊荣耀涂装,60792
斯雷普尼级深渊荣耀涂装,60793
索拉弗雷尔720mm榴弹炮,60794
[AIR] 冲锋者级,60796
[AIR] 妄想级,60797
[AIR] 猎获级,60798
[AIR] 回旋者级,60799
[星空会] 运载舰,60800
[星空会] 运载舰 II,60801
Proving Turret Damage Bonus (Do not translate),60802
[星空会] 不可交互的阿塔诺,60803
大型破碎的超导矿石小行星,60804
Proving Overload and Turret and Missile Bonus (Do not translate),60805
古斯塔斯猎捕行动大脑加速器I型,60806
古斯塔斯猎捕行动大脑加速器II型,60807
古斯塔斯猎捕行动大脑加速器III型,60808
古斯塔斯猎捕行动大脑加速器IV型,60809
古斯塔斯猎捕行动大脑加速器V型,60810
古斯塔斯猎捕行动大脑加速器X型,60811
猎捕行动特供增效剂 I型,60812
猎捕行动特供增效剂 II型,60813
古斯塔斯无人机导航增效剂 I型,60814
古斯塔斯无人机精准射击增效剂 I型,60815
古斯塔斯无人机耐用性增强增效剂 I型,60816
古斯塔斯无人机导航增效剂调节  II型,60817
古斯塔斯无人机精准射击增效剂调节 II型,60818
古斯塔斯无人机耐用性增强增效剂调节 II型,60819
（存根）YC123年11月古斯塔斯猎捕行动活动通行凭证,60820
物资补给箱,60821
古斯塔斯猎捕行动资源储备箱,60822
磁振轨道弹 S,60824
磁振轨道弹 M,60825
磁振轨道弹 L,60826
耀斑火箭,60827
耀斑轻型导弹,60828
晨曦基础型'古力基瓦'大脑加速器,60829
耀斑重型导弹,60830
晨曦改良型'古力基瓦'大脑加速器,60831
晨曦延展型'古力基瓦'大脑加速器,60832
耀斑重型攻击导弹,60833
耀斑巡航导弹,60834
耀斑鱼雷,60835
速频晶体 S,60836
速频晶体 M,60840
速频晶体 L,60841
电熔弹 S,60842
电熔弹 M,60843
电熔弹 L,60844
木偶 - L100 (EC),60845
木偶 - L100B,60846
废弃evetype,60850
中型奇特的残骸,60851
大型奇特的残骸,60852
小型古怪废墟,60853
中型古怪废墟,60854
大型古怪废墟,60855
宇宙弦,60856
伊索格,60857
加塔诺托,60858
第十七届联盟锦标赛: HYDRA RELOADED,60859
奥莫格,60860
木偶 - L100 (SW),60861
纸箱 - M100 (EC),60871
木偶 - L100 (TP),60879
木偶 - L100 (EV),60894
纸箱 - M100 (TP),60902
纸箱 - M100 (SW),60903
纸箱 - M100 (EV),60904
尤尔节螺旋焰火,60905
净化级极光天象涂装,60906
惩罚者级极光天象涂装,60907
奥格诺级极光天象涂装,60908
阿什姆级极光天象涂装,60909
蝎尾怪级极光天象涂装,60910
茶隼级极光天象涂装,60911
鱼鹰级极光天象涂装,60912
毒蜥级极光天象涂装,60913
纳美西斯级极光天象涂装,60914
特里斯坦级极光天象涂装,60915
送葬者级极光天象涂装,60916
警惕级极光天象涂装,60917
猎犬级极光天象涂装,60918
裂谷级极光天象涂装,60919
镰刀级极光天象涂装,60920
幽灵级极光天象涂装,60921
塞纳波级极光天象涂装,60922
斯特修斯级极光天象涂装,60923
奥苏斯级极光天象涂装,60924
维德马克级极光天象涂装,60925
唤风级极光天象涂装,60926
实验区 250mm磁轨炮 I,60927
实验区 250mm尖端型高斯炮 I,60928
实验区 250mm磁轨炮 II,60929
实验区 联邦海军250mm磁轨炮,60930
实验区 索拉斯250mm磁轨炮,60931
实验区 科克氏250mm磁轨炮 (无法升级),60932
实验区 双联150mm磁轨炮 I,60933
实验区 双联150mm尖端型高斯炮,60935
实验区 双联150mm磁轨炮 II,60936
实验区 联邦海军双联150mm磁轨炮,60937
实验区 索拉斯双联150mm磁轨炮,60938
异相星云焰火,60939
实验区 科克氏双联150mm磁轨炮 (无法升级),60940
实验区 重型电子疾速炮 I,60941
星灵 罗刹,60942
月灵 罗刹,60943
冲锋者级放射物回收涂装,60944
永恒者级放射物回收涂装,60945
掘金者级放射物回收涂装,60946
猎获级放射物回收涂装,60947
回旋者级放射物回收涂装,60948
妄想级放射物回收涂装,60949
轻舟级放射物回收涂装,60950
麦基诺级放射物回收涂装,60951
霍克级放射物回收涂装,60952
逆戟鲸级放射物回收涂装,60953
长须鲸级放射物回收涂装,60954
原始级放射物回收涂装,60955
黑夜级放射物回收涂装,60956
海豚级放射物回收涂装,60957
弓头鲸级放射物回收涂装,60958
实验区 增强模式电子加速器 I,60959
实验区 重型电子疾速炮 II,60960
实验区 联邦海军重型电子疾速炮,60961
实验区 索拉斯重型电子疾速炮,60962
实验区 科克氏重型电子疾速炮 (无法升级),60963
实验区 重型中子疾速炮 I,60964
实验区 增强模式中子加速器 I,60965
实验区 重型中子疾速炮 II,60966
实验区 联邦海军重型中子疾速炮,60967
实验区 索拉斯重型中子疾速炮,60968
实验区 科克氏重型中子疾速炮 (无法升级),60969
实验区 重型导弹发射器 I,60970
实验区 劲弩重型导弹发射器,60971
实验区 重型导弹发射器 II,60972
实验区 加达里海军重型导弹发射器,60973
实验区 索拉斯重型导弹发射器,60974
实验区 巴恩斯氏重型导弹发射器 (无法升级),60975
实验区 重型攻击导弹发射器 I,60976
实验区 尖端型劲弩重型攻击导弹发射器 I,60977
实验区 重型攻击导弹发射器 II,60978
实验区 加达里海军重型攻击导弹发射器,60979
实验区 索拉斯重型攻击导弹发射器,60980
实验区 巴恩斯氏重型攻击导弹发射器 (无法升级),60981
废弃evetype,60982
废弃evetype,60983
废弃evetype,60984
废弃evetype,60985
废弃evetype,60986
废弃evetype,60987
废弃evetype,60988
废弃evetype,60989
废弃evetype,60990
废弃evetype,60991
实验区 轻型快速导弹发射器 I,60992
实验区 尖端型劲弩轻型快速导弹发射器,60993
实验区 轻型快速导弹发射器 II,60994
实验区 加达里海军轻型快速导弹发射器,60995
实验区 索拉斯轻型快速导弹发射器,60996
实验区 巴恩斯氏轻型快速导弹发射器 (无法升级),60997
实验区 重型集束激光器 I,60998
实验区 重型调制型能量光束 I,60999
实验区 重型集束激光器 II,61000
实验区 帝国海军重型集束激光器,61001
实验区 索拉斯重型集束激光器,61002
实验区 维克托氏重型集束激光器 (无法升级),61003
实验区 四联轻型集束激光器 I,61004
实验区 四联调制型轻型能量光束 I,61005
实验区 四联轻型集束激光器 II,61006
实验区 帝国海军四联集束激光器,61007
实验区 索拉斯四联集束激光器,61008
实验区 维克托氏四联集束激光器 (无法升级),61009
实验区 重型脉冲激光器 I,61010
废弃evetype,61011
废弃evetype,61012
废弃evetype,61013
废弃evetype,61014
废弃evetype,61015
废弃evetype,61016
废弃evetype,61017
废弃evetype,61018
废弃evetype,61019
废弃evetype,61020
废弃evetype,61021
废弃evetype,61022
废弃evetype,61023
废弃evetype,61024
废弃evetype,61025
废弃evetype,61026
废弃evetype,61027
废弃evetype,61028
废弃evetype,61029
废弃evetype,61030
废弃evetype,61031
废弃evetype,61032
废弃evetype,61033
废弃evetype,61034
废弃evetype,61035
废弃evetype,61036
废弃evetype,61037
废弃evetype,61038
废弃evetype,61039
废弃evetype,61040
废弃evetype,61041
废弃evetype,61042
废弃evetype,61043
废弃evetype,61044
废弃evetype,61045
废弃evetype,61046
日珥级 磁爆型 I,61047
日珥级 雷锤型 I,61048
日珥级 雷霆型 I,61049
日珥级 撞钟型 I,61050
日珥级 熔核型 I,61051
日珥级 烈矛型 I,61052
日珥级 磁爆型 II,61053
日珥级 雷锤型 II,61054
日珥级 雷霆型 II,61055
日珥级 撞钟型 II,61056
日珥级 熔核型 II,61057
日珥级 烈矛型 II,61058
日珥级 磁爆型 III,61059
日珥级 雷锤型 III,61060
日珥级 雷霆型 III,61061
日珥级 撞钟型 III,61062
日珥级 熔核型 III,61063
日珥级 烈矛型 III,61064
日珥级 磁爆型 I (狙击装备),61065
日珥级 雷锤型 I (狙击装备),61066
日珥级 雷霆型 I (狙击装备),61067
日珥级 撞钟型 I (狙击装备),61068
日珥级 熔核型 I (狙击装备),61069
日珥级 烈矛型 I (狙击装备),61070
日珥级 磁爆型 II (狙击装备),61071
日珥级 雷锤型 II (狙击装备),61072
日珥级 雷霆型 II (狙击装备),61073
日珥级 撞钟型 II (狙击装备),61074
日珥级 熔核型 II (狙击装备),61075
日珥级 烈矛型 II (狙击装备),61076
日珥级 磁爆型 III (狙击装备),61077
日珥级 雷锤型 III (狙击装备),61078
日珥级 雷霆型 III (狙击装备),61079
日珥级 撞钟型 III (狙击装备),61080
日珥级 熔核型 III (狙击装备),61081
日珥级 烈矛型 III (狙击装备),61082
"过期的基础型""冻脑""大脑加速器",61083
"过期的延展型""冻脑""大脑加速器",61084
"过期的强效""冻脑""大脑加速器",61085
"过期的风暴之灵""空性""增效剂 I",61086
"过期的风暴之灵""空性""增效剂 II",61087
"过期的风暴之灵""空性""增效剂 III",61090
"过期的风暴之灵""涅槃""增效剂 I",61091
"过期的风暴之灵""涅槃""增效剂 II",61093
"过期的风暴之灵""涅槃""增效剂 III",61096
"过期的风暴之灵""飞升""增效剂 I",61097
"过期的风暴之灵""飞升""增效剂 II",61099
"过期的风暴之灵""飞升""增效剂 III",61101
"过期的风暴之灵""念力""增效剂 I",61103
"过期的风暴之灵""念力""增效剂 II",61105
"过期的风暴之灵""念力""增效剂 III",61107
"过期的风暴之灵""寻思""增效剂 I",61110
"风暴之灵  ""寻思""增效剂 II",61112
"过期的风暴之灵""寻思""增效剂 III",61114
"过期的风暴之灵""作意""增效剂 I",61116
"过期的风暴之灵""作意""增效剂 II",61118
"过期的风暴之灵""作意""增效剂 III",61119
忏悔者级尤尔节之星涂装,61121
先驱者级尤尔节之星涂装,61122
大鸨级尤尔节之星涂装,61123
凤凰级尤尔节之星涂装,61124
赫卡特级尤尔节之星涂装,61125
阿尔格斯级尤尔节之星涂装,61126
恶狼级尤尔节之星涂装,61127
纳迦法级尤尔节之星涂装,61128
冰风暴纤维箱,61129
过期的DSHR-01H高安冰风暴纤维,61130
过期的DNCR-05H高安冰风暴纤维,61131
过期的PRNCR-10H高安冰风暴纤维,61132
过期的VXN-01N零安等冰风暴纤维,61133
过期的CMT-05N零安等冰风暴纤维,61134
过期的CPD-10N零安等冰风暴纤维,61135
过期的DNNR-01L低安冰风暴纤维,61136
过期的BLTZN-05L低安冰风暴纤维,61137
过期的RDLF-10L低安冰风暴纤维,61138
实验区 重型调制型脉冲能量光束 I,61139
实验区 重型脉冲激光器 II,61140
实验区 帝国海军重型脉冲激光器,61141
实验区 索拉斯重型脉冲激光器,61142
实验区 维克托氏重型脉冲激光器 (无法升级),61143
实验区 聚焦中型脉冲激光器 I,61144
实验区 聚焦调制型脉冲能量光束 I,61145
实验区 聚焦中型脉冲激光器 II,61146
实验区 帝国海军聚焦中型脉冲激光器,61147
实验区 索拉斯聚焦中型脉冲激光器,61148
实验区 维克托氏聚焦中型脉冲激光器 (无法升级),61149
实验区 650mm加农炮 I,61150
实验区 650mm中型侦查员火炮 I,61151
实验区 650mm加农炮 II,61152
实验区 共和舰队650mm火炮,61153
实验区 索拉斯650mm加农炮,61154
实验区 琼斯氏650mm加农炮 (无法升级),61155
实验区 720mm榴弹炮 I,61156
实验区 720mm侦查员火炮 I,61157
实验区 720mm榴弹炮 II,61158
实验区 共和舰队720mm榴弹炮,61159
加速轨道,61160
实验区 索拉斯720mm榴弹炮,61162
实验区 琼斯氏共和舰队720mm榴弹炮 (无法升级),61163
实验区 425mm自动加农炮 I,61164
实验区 425mm中型侦查员自动加农炮 I,61165
实验区 425mm自动加农炮 II,61166
实验区 共和舰队425mm自动加农炮,61167
实验区 索拉斯425mm自动加农炮,61168
实验区 琼斯氏425mm自动加农炮 (无法升级),61169
实验区 双联180mm自动加农炮 I,61170
实验区 双联180mm侦查员自动加农炮 I,61171
实验区 双联180mm自动加农炮 II,61172
实验区 共和舰队双联180mm自动加农炮,61173
实验区 索拉斯双联180mm自动加农炮,61174
实验区 琼斯氏双联180mm自动加农炮 (无法升级),61175
"实验区 ""聚能""超限加速250mm磁轨炮 (无法升级)",61176
"实验区 ""蜂巢""齐射式重型攻击导弹发射器 (无法升级)",61177
"实验区 ""金属风暴""200mm近卫系统 (无法升级)",61178
"实验区 ""末日""毁灭晶体 (无法升级)",61179
Flare Background Blue 01,61180
Flare Background Orange 01,61181
勒沙克级视角传媒合作组织YC122年涂装,61182
恶狼级视角传媒合作组织YC122年涂装,61183
冲锋者级视角传媒合作组织YC122年涂装,61184
幽灵级视角传媒合作组织YC122年涂装,61185
斯特修斯级视角传媒合作组织YC122年涂装,61186
秃鹰级视角传媒合作组织YC122年涂装,61187
方尖塔级视角传媒合作组织YC122年涂装,61188
猛鲑级视角传媒合作组织YC122年涂装,61189
赫卡特级视角传媒合作组织YC122年涂装,61190
促进级视角传媒合作组织YC122年涂装,61191
茶隼级视角传媒合作组织YC122年涂装,61192
